B1RISGXB,03-01-2020,00:01:34,ANPR2.2,50.697 -7.58,BMW,Polo,RED,26 
J9NVD345,03-01-2020,00:02:06,ANPR2.2,51.402 -7.503,Ford,321,BLACK,25 
RUV16ZZH,03-01-2020,00:07:24,ANPR2.2,51.304 -7.576,Ford,Camry,WHITE,61 
D7IWC9OR,03-01-2020,00:26:30,ANPR2.2,51.423 -7.54,Volkswagen,A3,RED,62 
9CHJW23R,03-01-2020,00:27:15,ANPR2.2,51.062 -7.543,Volkswagen,Mustang,RED,27 
PUGD8NDI,03-01-2020,00:56:01,ANPR2.2,51.271 -7.632,Toyota,Polo,SILVER,60 
PTGX09LZ,03-01-2020,00:58:55,ANPR2.2,50.812 -7.538,Audi,C200,BLUE,63 
OHV90JD7,03-01-2020,01:05:50,ANPR2.2,51.145 -7.51,Toyota,C200,GREEN,28 
6GIRMT39,03-01-2020,01:08:57,ANPR2.2,50.97 -7.439,Toyota,Mustang,BLACK,44 
XUFBWD6I,03-01-2020,01:46:32,ANPR2.2,51.182 -7.448,Mercedes,Polo,GREEN,58 
HBNUJYUS,03-01-2020,01:48:39,ANPR2.2,50.867 -7.61,Toyota,Polo,WHITE,56 
IQHJER08,03-01-2020,02:03:26,ANPR2.2,51.219 -7.588,Ford,A3,GREEN,51 
EBDJ0IR1,03-01-2020,02:09:17,ANPR2.2,51.43 -7.596,Audi,Camry,BLUE,39 
IRSIT47S,03-01-2020,02:16:04,ANPR2.2,50.706 -7.472,Volkswagen,C200,BLACK,24 
C1Z8N6I2,03-01-2020,02:19:07,ANPR2.2,51.256 -7.629,Toyota,Polo,GREEN,59 
LS18FNLW,03-01-2020,02:20:34,ANPR2.2,51.212 -7.571,Audi,Polo,WHITE,32 
MLRD9WT0,03-01-2020,02:46:30,ANPR2.2,51.476 -7.526,BMW,Mustang,SILVER,62 
LTMOAE4K,03-01-2020,02:57:14,ANPR2.2,51.526 -7.617,Volkswagen,Polo,WHITE,46 
C7UMU782,03-01-2020,02:58:47,ANPR2.2,51.233 -7.494,Volkswagen,Camry,RED,25 
0FQI27RJ,03-01-2020,02:59:43,ANPR2.2,50.856 -7.477,Audi,Camry,GREEN,25 
IF2KCXM1,03-01-2020,03:21:13,ANPR2.2,50.844 -7.525,Toyota,C200,RED,36 
8WMU01MK,03-01-2020,03:22:41,ANPR2.2,50.937 -7.542,Toyota,A3,BLUE,53 
UETD1666,03-01-2020,03:31:39,ANPR2.2,51.002 -7.529,Toyota,C200,BLACK,37 
KZRSH7W8,03-01-2020,03:40:42,ANPR2.2,50.78 -7.548,Toyota,321,RED,55 
QGRWG6T1,03-01-2020,03:55:24,ANPR2.2,50.715 -7.396,Audi,Polo,GREEN,58 
3REWCVHN,03-01-2020,03:57:09,ANPR2.2,50.959 -7.613,Volkswagen,Camry,BLUE,26 
GVT3LLVL,03-01-2020,04:28:05,ANPR2.2,50.918 -7.503,Ford,C200,WHITE,60 
