PZD5DWXS,02-01-2020,00:15:13,ANPR1.2,51.477 -7.557,Volkswagen,Mustang,GREEN,63 
OU1ERCAF,02-01-2020,00:16:50,ANPR1.2,50.711 -7.597,Audi,Mustang,BLACK,55 
9O7UGM0E,02-01-2020,00:22:22,ANPR1.2,51.012 -7.591,Audi,Camry,SILVER,24 
ZP832FV5,02-01-2020,00:45:08,ANPR1.2,51.545 -7.526,Ford,C200,WHITE,24 
D5Y11PXN,02-01-2020,00:51:17,ANPR1.2,50.825 -7.405,BMW,Camry,RED,63 
S6G0OV2I,02-01-2020,00:51:44,ANPR1.2,50.828 -7.596,BMW,Polo,BLUE,22 
IFWKPTKP,02-01-2020,01:26:37,ANPR1.2,51.208 -7.507,Mercedes,Camry,BLACK,37 
4DUQHUY4,02-01-2020,01:33:38,ANPR1.2,50.973 -7.528,BMW,321,BLACK,47 
KLPL7VBS,02-01-2020,02:03:23,ANPR1.2,51.498 -7.582,Mercedes,321,BLACK,44 
VM37I4X7,02-01-2020,02:18:35,ANPR1.2,51.157 -7.615,Toyota,321,SILVER,22 
LRNIXTOG,02-01-2020,02:20:31,ANPR1.2,50.947 -7.578,BMW,Mustang,BLACK,30 
PVX5OA48,02-01-2020,02:25:25,ANPR1.2,51.067 -7.485,Volkswagen,A3,RED,41 
LPBSSS9A,02-01-2020,02:33:05,ANPR1.2,50.755 -7.487,Volkswagen,Camry,GREEN,25 
YWMBS856,02-01-2020,02:43:34,ANPR1.2,51.341 -7.642,Audi,Camry,WHITE,22 
FCIXAT2T,02-01-2020,02:51:08,ANPR1.2,51.286 -7.611,Toyota,C200,SILVER,33 
BBEFGUJZ,02-01-2020,02:53:52,ANPR1.2,51.116 -7.57,Toyota,A3,GREEN,51 
BXOBPQM1,02-01-2020,03:33:23,ANPR1.2,51.231 -7.522,BMW,Camry,BLACK,68 
VH0KZB7U,02-01-2020,03:48:16,ANPR1.2,51.172 -7.626,Ford,C200,GREEN,41 
WMMQKP32,02-01-2020,03:52:36,ANPR1.2,51.453 -7.571,BMW,Mustang,RED,28 
U4SAWD69,02-01-2020,03:55:09,ANPR1.2,50.896 -7.408,Ford,Camry,BLUE,57 
Y8ZKICS2,02-01-2020,04:14:03,ANPR1.2,51.237 -7.608,Volkswagen,321,BLACK,25 
DR0FWTSW,02-01-2020,04:42:11,ANPR1.2,51.187 -7.597,Toyota,A3,GREEN,20 
GUFN1ZMZ,02-01-2020,04:45:56,ANPR1.2,51.128 -7.519,Mercedes,Camry,BLUE,21 
VTJ153RF,02-01-2020,05:00:31,ANPR1.2,51.545 -7.541,Volkswagen,Polo,SILVER,22 
BRRDDV9F,02-01-2020,05:12:35,ANPR1.2,50.707 -7.428,Ford,Mustang,GREEN,51 
OVHQ3SXB,02-01-2020,05:22:22,ANPR1.2,51.272 -7.561,Mercedes,Mustang,BLACK,53 
XSGHZL2S,02-01-2020,05:31:42,ANPR1.2,51.107 -7.439,Ford,Mustang,GREEN,40 
E8TH9OLW,02-01-2020,05:33:36,ANPR1.2,51.524 -7.489,Audi,321,WHITE,28 
AF1TP7HT,02-01-2020,05:45:30,ANPR1.2,50.961 -7.479,Audi,321,GREEN,29 
AS9HJ9S9,02-01-2020,06:03:19,ANPR1.2,51.397 -7.586,Toyota,Polo,BLUE,43 
2DIYKJ11,02-01-2020,06:06:26,ANPR1.2,50.813 -7.584,Mercedes,A3,RED,56 
SSXIVVWF,02-01-2020,06:12:29,ANPR1.2,50.964 -7.577,BMW,Camry,BLUE,50 
ICH8CW3A,02-01-2020,06:20:18,ANPR1.2,51.235 -7.66,BMW,C200,GREEN,33 
S6GCII2C,02-01-2020,06:23:43,ANPR1.2,51.38 -7.62,Ford,Polo,BLUE,67 
MA66VEAG,02-01-2020,06:34:02,ANPR1.2,50.727 -7.528,Volkswagen,321,GREEN,64 
VPW1LWKE,02-01-2020,06:51:56,ANPR1.2,51.074 -7.497,Mercedes,C200,WHITE,25 
9MEMPP7Z,02-01-2020,07:21:40,ANPR1.2,50.733 -7.505,Volkswagen,Polo,WHITE,26 
