DV8NMKQ6,03-01-2020,00:11:53,ANPR4.1,51.087 -7.457,Volkswagen,Polo,BLACK,34 
PO59LNCT,03-01-2020,00:34:55,ANPR4.1,50.705 -7.556,Toyota,Polo,WHITE,29 
VW8HSOXW,03-01-2020,01:02:50,ANPR4.1,51.475 -7.62,Mercedes,C200,GREEN,60 
Z11E0JHP,03-01-2020,01:06:09,ANPR4.1,51.146 -7.508,BMW,Mustang,GREEN,30 
KF2FV87L,03-01-2020,01:42:00,ANPR4.1,50.83 -7.407,Audi,Mustang,SILVER,62 
DJ2BC30B,03-01-2020,02:02:47,ANPR4.1,50.962 -7.463,BMW,Polo,WHITE,46 
F0MPSYQB,03-01-2020,02:28:00,ANPR4.1,51.438 -7.585,Toyota,Camry,WHITE,47 
SRDU7UOA,03-01-2020,02:28:28,ANPR4.1,50.883 -7.541,Volkswagen,Mustang,GREEN,56 
SPYMVIQM,03-01-2020,02:30:51,ANPR4.1,51.238 -7.453,Ford,Polo,WHITE,54 
WOZ3LD5L,03-01-2020,02:41:43,ANPR4.1,51.155 -7.564,Audi,321,GREEN,47 
QD9NBHLA,03-01-2020,02:43:47,ANPR4.1,50.969 -7.556,Volkswagen,Mustang,WHITE,43 
MRJQ6IVO,03-01-2020,03:14:26,ANPR4.1,50.713 -7.595,BMW,Mustang,GREEN,45 
3DLVOT97,03-01-2020,03:21:04,ANPR4.1,51.259 -7.456,Mercedes,Polo,BLACK,70 
BDUBMAJ8,03-01-2020,03:21:42,ANPR4.1,50.907 -7.563,Audi,Mustang,GREEN,22 
N8I0FM8D,03-01-2020,03:25:56,ANPR4.1,51.296 -7.656,Ford,C200,RED,53 
NIO8ESI5,03-01-2020,03:27:57,ANPR4.1,50.813 -7.524,Audi,Polo,WHITE,48 
G6NNG5FQ,03-01-2020,03:37:36,ANPR4.1,51.553 -7.677,Toyota,321,GREEN,39 
7CGGA6HU,03-01-2020,03:40:59,ANPR4.1,51.13 -7.454,Mercedes,321,BLACK,53 
F26V9RMN,03-01-2020,03:41:39,ANPR4.1,50.929 -7.519,Audi,A3,RED,22 
IGZR4CVM,03-01-2020,03:43:00,ANPR4.1,50.675 -7.59,Toyota,321,WHITE,50 
87IK8YP4,03-01-2020,03:47:46,ANPR4.1,51.507 -7.562,Ford,321,BLACK,38 
1NHQFZ77,03-01-2020,03:54:27,ANPR4.1,50.957 -7.453,Ford,Camry,BLACK,59 
855LDPVX,03-01-2020,04:09:57,ANPR4.1,51.267 -7.59,BMW,321,SILVER,22 
OJT3OAO9,03-01-2020,04:10:28,ANPR4.1,50.691 -7.459,BMW,Mustang,SILVER,60 
IW38LTNR,03-01-2020,04:14:01,ANPR4.1,51.006 -7.459,Audi,Polo,RED,38 
S0V6AQIJ,03-01-2020,04:25:17,ANPR4.1,50.937 -7.526,Audi,C200,WHITE,25 
AUYXS2T9,03-01-2020,04:30:14,ANPR4.1,51.425 -7.579,Ford,Polo,BLACK,60 
08WRKMBH,03-01-2020,04:51:22,ANPR4.1,51.105 -7.594,BMW,Polo,BLUE,28 
HDCFXY2I,03-01-2020,05:00:15,ANPR4.1,50.952 -7.417,BMW,Camry,GREEN,51 
ZC2YA1UH,03-01-2020,05:06:54,ANPR4.1,50.677 -7.568,Audi,C200,BLUE,50 
OWF8BWD0,03-01-2020,05:07:22,ANPR4.1,51.409 -7.61,BMW,321,BLUE,39 
S4422V5L,03-01-2020,05:43:10,ANPR4.1,50.812 -7.519,Volkswagen,Camry,BLACK,68 
SB71T4O1,03-01-2020,05:48:16,ANPR4.1,51.118 -7.624,Ford,321,RED,65 
4GN6L1IE,03-01-2020,05:52:21,ANPR4.1,50.908 -7.537,Toyota,Camry,BLACK,61 
P7WFCFE9,03-01-2020,06:04:22,ANPR4.2,50.681 -7.538,Volkswagen,Mustang,BLUE,63 
H81AJLKT,03-01-2020,06:24:24,ANPR4.2,51.092 -7.608,BMW,Camry,BLUE,60 
ZSUCICI2,03-01-2020,06:25:57,ANPR4.2,50.877 -7.507,Mercedes,321,RED,40 
EUIK37BQ,03-01-2020,06:29:01,ANPR4.2,51.323 -7.541,Volkswagen,Camry,RED,33 
Q8ZUUJ95,03-01-2020,06:36:44,ANPR4.2,50.785 -7.513,Ford,321,WHITE,24 
RSXMHN4C,03-01-2020,06:58:38,ANPR4.2,50.685 -7.533,Volkswagen,321,GREEN,21 
1UCC47QI,03-01-2020,07:16:56,ANPR4.2,51.251 -7.505,BMW,C200,WHITE,60 
