GE7T5VTY,02-01-2020,00:16:27,ANPR3.2,51.047 -7.424,Toyota,C200,RED,27 
KW59I5SX,02-01-2020,00:27:25,ANPR3.2,51.105 -7.481,Toyota,Mustang,BLACK,30 
A2A89QM7,02-01-2020,00:35:19,ANPR3.2,50.836 -7.583,Toyota,Mustang,GREEN,61 
XGXQTAOL,02-01-2020,00:52:26,ANPR3.2,50.82 -7.593,Ford,Camry,SILVER,56 
7XWL68PE,02-01-2020,00:54:41,ANPR3.2,51.25 -7.551,BMW,C200,RED,58 
JYN43VTO,02-01-2020,01:08:22,ANPR3.2,50.67 -7.524,Ford,A3,BLUE,40 
CI4YLF20,02-01-2020,01:16:18,ANPR3.2,50.866 -7.409,Mercedes,A3,SILVER,62 
65Q21Q6S,02-01-2020,01:22:11,ANPR3.2,51.285 -7.633,Toyota,Mustang,RED,38 
RR6GEFSL,02-01-2020,01:23:01,ANPR3.2,50.711 -7.43,BMW,Mustang,BLUE,33 
FNJMYVP8,02-01-2020,01:33:41,ANPR3.2,50.982 -7.554,Mercedes,C200,WHITE,60 
7W03MKBP,02-01-2020,01:43:21,ANPR3.2,51.118 -7.498,Volkswagen,Mustang,RED,42 
JSRUACNM,02-01-2020,01:51:34,ANPR3.2,50.779 -7.509,Ford,Camry,RED,20 
JEHSKPEN,02-01-2020,02:02:22,ANPR3.2,51.282 -7.552,Volkswagen,Polo,BLACK,28 
5WKH99Q5,02-01-2020,02:08:49,ANPR3.2,50.772 -7.483,Toyota,Mustang,GREEN,60 
FKYXDB42,02-01-2020,02:40:10,ANPR3.2,51.53 -7.484,Audi,Camry,SILVER,59 
LML0ILYY,02-01-2020,02:48:08,ANPR3.2,50.924 -7.589,Toyota,Mustang,BLACK,29 
RMNFZW1W,02-01-2020,02:54:46,ANPR3.2,51.449 -7.66,Toyota,321,RED,67 
Q2FTX9B2,02-01-2020,03:00:19,ANPR3.2,51.448 -7.495,Audi,321,BLACK,60 
IJ7R12IT,02-01-2020,03:03:08,ANPR3.2,51.278 -7.633,BMW,321,BLUE,60 
HF8654NE,02-01-2020,03:27:26,ANPR3.2,51.277 -7.62,Volkswagen,Polo,BLUE,20 
ZZK4YKEM,02-01-2020,03:28:06,ANPR3.2,51.364 -7.547,Toyota,321,RED,61 
A1A84B3Q,02-01-2020,03:36:24,ANPR3.2,50.793 -7.48,Volkswagen,Polo,BLUE,41 
8SBCGPPK,02-01-2020,03:39:33,ANPR3.2,51.062 -7.549,Mercedes,Camry,WHITE,39 
PVBSMG0A,02-01-2020,03:42:51,ANPR3.2,50.805 -7.438,Ford,Polo,WHITE,36 
SA0TI0Y0,02-01-2020,03:46:06,ANPR3.2,51.455 -7.586,Audi,C200,RED,54 
CKOSXPK8,02-01-2020,03:53:57,ANPR3.2,51.309 -7.654,Toyota,C200,GREEN,65 
PY1VHMDG,02-01-2020,04:00:00,ANPR3.2,51.494 -7.651,Mercedes,Camry,BLUE,49 
Q0Z3UL3S,02-01-2020,04:07:06,ANPR3.2,50.869 -7.434,Audi,Polo,BLUE,38 
DJQQ583D,02-01-2020,04:08:52,ANPR3.2,50.738 -7.482,Ford,A3,RED,20 
5490RDLQ,02-01-2020,04:14:12,ANPR3.2,51.225 -7.533,Mercedes,Camry,RED,50 
0RDU0OHE,02-01-2020,04:14:41,ANPR3.2,51.031 -7.635,Volkswagen,321,BLACK,52 
NME6C44M,02-01-2020,04:30:42,ANPR3.2,51.371 -7.526,Mercedes,Mustang,GREEN,55 
LMYBPJAI,02-01-2020,04:32:05,ANPR3.2,51.211 -7.603,Audi,A3,RED,52 
NCSAATVI,02-01-2020,04:41:35,ANPR3.2,51.474 -7.592,Ford,321,BLACK,55 
6P19T2C2,02-01-2020,04:42:34,ANPR3.2,50.774 -7.404,Toyota,Mustang,BLACK,59 
66AK0P9K,02-01-2020,04:52:06,ANPR3.2,51.486 -7.531,Toyota,321,SILVER,25 
NIESZHVX,02-01-2020,04:52:39,ANPR3.2,50.68 -7.423,Toyota,321,GREEN,61 
S8P403Z8,02-01-2020,04:56:12,ANPR3.2,51.074 -7.507,Audi,321,BLUE,62 
QJNDJLEG,02-01-2020,04:57:05,ANPR3.2,51.509 -7.567,BMW,Mustang,GREEN,37 
W83TVZTB,02-01-2020,05:19:25,ANPR3.2,51.54 -7.579,Ford,321,BLUE,68 
UYPTTAMT,02-01-2020,05:27:04,ANPR3.2,51.041 -7.57,Mercedes,Mustang,SILVER,32 
U8JHAGND,02-01-2020,05:31:49,ANPR3.2,51.064 -7.523,Audi,A3,WHITE,36 
080C979Q,02-01-2020,05:55:56,ANPR3.2,51.199 -7.598,Ford,Camry,WHITE,61 
IHWS6GB8,02-01-2020,06:10:38,ANPR3.2,51.092 -7.564,Mercedes,Polo,GREEN,63 
NK1RANCG,02-01-2020,06:18:34,ANPR3.2,51.193 -7.638,Volkswagen,A3,BLUE,34 
KEGR1ORU,02-01-2020,06:25:33,ANPR3.2,50.988 -7.53,BMW,Camry,GREEN,70 
SJJT5OH0,02-01-2020,06:34:37,ANPR3.2,51.366 -7.482,BMW,Polo,WHITE,25 
JM0F8WQM,02-01-2020,06:41:29,ANPR3.2,51.163 -7.441,BMW,Camry,BLUE,58 
IGKLIKLE,02-01-2020,06:54:43,ANPR3.2,50.708 -7.569,BMW,Camry,SILVER,29 
VUQ1ZIZC,02-01-2020,06:55:38,ANPR3.2,51.159 -7.591,Volkswagen,321,RED,38 
XJ40AWWA,02-01-2020,07:05:00,ANPR3.2,51.09 -7.612,Mercedes,C200,WHITE,28 
8XQJS7V1,02-01-2020,07:12:54,ANPR3.2,51.045 -7.594,Volkswagen,Polo,SILVER,70 
8AJOFA1H,02-01-2020,07:31:09,ANPR3.2,50.83 -7.463,Volkswagen,Polo,SILVER,49 
LHVJ6XKO,02-01-2020,07:56:34,ANPR3.2,50.677 -7.572,BMW,C200,RED,24 
TP0YWACU,02-01-2020,08:00:50,ANPR3.2,50.772 -7.533,BMW,A3,BLUE,46 
8PV23SPM,02-01-2020,08:11:43,ANPR3.2,50.81 -7.471,BMW,Polo,BLACK,23 
FEV0S03P,02-01-2020,08:24:20,ANPR3.2,50.714 -7.433,Ford,Mustang,SILVER,51 
0309O4VH,02-01-2020,08:35:47,ANPR3.2,51.015 -7.499,Mercedes,321,BLACK,58 
NVS5SPX2,02-01-2020,08:38:09,ANPR3.2,50.739 -7.576,Volkswagen,Mustang,RED,59 
QYI8Q4X9,02-01-2020,08:48:16,ANPR3.2,51.123 -7.509,BMW,A3,WHITE,55 
KPXA1KQ1,02-01-2020,08:51:24,ANPR3.2,51.53 -7.532,Ford,Mustang,RED,50 
FK3CAVRT,02-01-2020,09:04:01,ANPR3.2,51.353 -7.536,Audi,C200,SILVER,53 
PQ1758PV,02-01-2020,09:06:09,ANPR3.2,50.693 -7.581,BMW,Polo,BLUE,21 
CLPNLH4N,02-01-2020,09:10:49,ANPR3.2,51.539 -7.614,BMW,C200,SILVER,22 
P6WIATPK,02-01-2020,09:22:23,ANPR3.2,51.074 -7.462,Volkswagen,A3,RED,59 
LFI70ZEC,02-01-2020,09:23:33,ANPR3.2,50.914 -7.6,Audi,Camry,BLACK,29 
0NDP4D68,02-01-2020,09:25:42,ANPR3.2,51.251 -7.457,Audi,Mustang,SILVER,48 
2LYG1YTD,02-01-2020,09:40:10,ANPR3.2,50.676 -7.419,Ford,Mustang,BLACK,23 
BCT0NUIS,02-01-2020,09:48:53,ANPR3.2,50.791 -7.406,Ford,A3,SILVER,67 
7MC8QK3G,02-01-2020,10:13:48,ANPR3.2,50.874 -7.613,Audi,Mustang,WHITE,43 
96VH9W6O,02-01-2020,10:34:40,ANPR3.2,51.555 -7.601,Ford,Camry,SILVER,46 
QEHNSGYG,02-01-2020,10:49:49,ANPR3.2,51.051 -7.573,Audi,C200,SILVER,53 
B3IDZ2TI,02-01-2020,10:50:14,ANPR3.2,50.763 -7.418,Audi,Camry,WHITE,68 
6Z4CNPMM,02-01-2020,10:52:24,ANPR3.2,50.884 -7.511,Mercedes,Camry,WHITE,41 
OPAS7WIO,02-01-2020,11:18:01,ANPR3.2,51.49 -7.599,Volkswagen,Camry,GREEN,43 
HXVJY94P,02-01-2020,11:22:03,ANPR3.2,51.181 -7.561,Toyota,Polo,SILVER,54 
M13CZAJ4,02-01-2020,11:33:57,ANPR3.2,51.252 -7.589,BMW,Polo,SILVER,60 
QJDM6NM7,02-01-2020,11:45:54,ANPR3.2,51.359 -7.595,Volkswagen,Polo,WHITE,38 
