RQ4SNAEU,03-01-2020,00:03:06,ANPR3.1,50.879 -7.468,BMW,321,GREEN,58 
71XWAIBZ,03-01-2020,00:19:29,ANPR3.1,51.266 -7.471,BMW,321,SILVER,43 
U8DTSFS3,03-01-2020,00:19:31,ANPR3.1,51.097 -7.453,Toyota,C200,RED,30 
O0A00Q1I,03-01-2020,00:20:37,ANPR3.1,51.466 -7.578,BMW,A3,RED,31 
6JCOWNGG,03-01-2020,00:26:35,ANPR3.1,51.337 -7.575,Volkswagen,C200,BLACK,39 
I4AZF4SK,03-01-2020,00:34:36,ANPR3.1,51.103 -7.512,Volkswagen,Polo,SILVER,43 
4EFSOTZG,03-01-2020,00:36:48,ANPR3.1,51.291 -7.517,Audi,A3,WHITE,33 
H0L420LY,03-01-2020,00:44:08,ANPR3.1,50.94 -7.601,BMW,Polo,SILVER,52 
FKUSO31W,03-01-2020,00:51:07,ANPR3.1,51.005 -7.419,Audi,Polo,GREEN,39 
EZS9KCXD,03-01-2020,00:59:56,ANPR3.1,50.94 -7.448,Mercedes,C200,WHITE,69 
HNNGNZX3,03-01-2020,01:06:42,ANPR3.1,51.379 -7.527,Toyota,Polo,BLACK,37 
HD9L3HXN,03-01-2020,01:22:38,ANPR3.1,50.869 -7.517,Ford,Polo,GREEN,55 
XXINKZ5W,03-01-2020,01:33:55,ANPR3.1,51.56 -7.565,Toyota,A3,WHITE,32 
XHBUXE6H,03-01-2020,01:37:47,ANPR3.1,51.174 -7.524,Ford,Camry,WHITE,48 
Y5JMTW17,03-01-2020,01:56:56,ANPR3.1,50.675 -7.381,Mercedes,321,WHITE,61 
XG7J97XV,03-01-2020,02:10:57,ANPR3.1,51.555 -7.623,Toyota,C200,WHITE,64 
CEVKRKFA,03-01-2020,02:12:09,ANPR3.1,50.918 -7.423,Mercedes,C200,WHITE,68 
8AZNML7C,03-01-2020,02:29:06,ANPR3.1,51.032 -7.562,Toyota,Mustang,BLACK,51 
U4MYJ0Q5,03-01-2020,02:38:12,ANPR3.1,51.32 -7.563,BMW,Mustang,RED,21 
